userId,lang_count,counts_details,counts_pictures,counts_kisses,whazzup_len,cluster_4,cluster_5
54fc5b48140ba0ba448b47fa,1,0.85,4,120,54,2,0
54fc647a1a0ba041388b4678,1,0.54,2,24,24,2,2
54fc67790b6ea18f4e8b4649,3,0.77,3,67,0,2,2
54fc6a29086ea1e9748b4a3f,1,0.15,5,102,2,2,2
54fc6caae66da14c568b45a4,1,0.19,4,134,16,2,0
54fc6f63c76da1e73a8b4a27,1,1.0,4,313,3,0,3
54fc7bd5c76da130548b4725,1,0.35,1,50,0,2,2
54fc8400e96da19b2c8b4d42,1,0.0,4,9,7,2,2
54fc84ac1a0ba05f688b4d94,1,0.85,8,19,41,2,2
54fc95a21a0ba0f90b8b4845,1,0.92,5,37,80,2,2
54fc9a0a170ba04e508b45ba,1,0.73,5,47,0,2,2
54fcb1500a6ea1018c8b47b5,1,0.9,5,23,0,2,2
54fcb38ac96da1ff568b45bb,1,0.42,3,89,0,2,2
54fcb5f8160ba07d2a8b4600,1,0.73,4,247,0,0,0
54fcb7251b0ba0be0a8b4947,1,0.12,1,54,0,2,2
54fcbaefe86da1f0268b457e,1,0.15,4,12,20,2,2
54fcbd50150ba0e7128b4e4e,1,0.19,3,53,2,2,2
54fcbeffc76da1d9728b458b,1,0.85,3,72,17,2,2
54fcd49d190ba081538b4c9d,1,0.0,4,20,0,2,2
54fcd991c76da1b8248b49ab,1,0.42,7,140,0,2,0
54fd46f1ea6da19a018b4bb3,1,0.65,4,24,0,2,2
54fd55560b6ea108318b4dfd,1,0.81,3,220,22,0,0
54fd6887cd6da1a9948b45d8,1,1.0,4,18,82,2,2
54fd78e21a0ba064288b4af2,1,0.54,4,68,20,2,2
54fdb01b1b0ba0d0368b4832,1,1.0,5,210,26,0,0
54fdc132c56da1991f8b4da8,1,0.69,3,50,3,2,2
54fde4f2ca6da1fa6f8b45df,1,0.08,3,151,87,2,0
54fdf345180ba035468b4805,1,0.35,6,68,3,2,2
54fdf8bc1c0ba0c56c8b4e6b,1,0.5,1,38,0,2,2
54fe00efe96da17e6c8b4b00,1,0.12,2,3,0,2,2
54fe02fe180ba085678b4898,1,0.88,5,27,0,2,2
54fe1ec3c96da1f9668b4ba5,1,0.27,4,41,0,2,2
54fe274a096ea1d7068b459a,1,0.0,1,29,0,2,2
54fe2849150ba00f3b8b4b93,1,0.81,4,196,0,0,0
54fe2b6ac76da1a4078b4757,1,0.46,4,67,18,2,2
54fe2ed8e96da114338b4bc8,1,0.96,2,48,3,2,2
54fee49d0b6ea1113f8b494d,1,0.73,3,37,45,2,2
54ff23cc096ea157618b4594,1,0.77,6,7,42,2,2
54ff24821a0ba01b798b4ccb,1,0.92,5,182,10,0,0
54ff33e4150ba0e1518b4743,1,0.96,8,88,12,2,2
54ff3fad140ba0a74f8b4c38,1,0.88,4,42,18,2,2
54ff411ce96da1af938b47f4,1,0.27,1,10,21,2,2
54ff69e7e86da1a75e8b49fd,1,0.5,3,23,0,2,2
54ff6c8c086ea1a10f8b462b,1,0.85,7,48,47,2,2
54ff7fc3ca6da155128b4a02,1,0.38,3,267,25,0,0
54ff9352e86da168068b47af,1,0.9,3,4,0,2,2
55000a63190ba062308b45ee,1,0.81,8,20,89,2,2
550022d30b6ea1fe1f8b4e69,2,0.69,2,21,0,2,2
55002883096ea1cb2d8b4632,1,0.96,5,32,11,2,2
550029b51c0ba0e3188b4749,1,0.81,1,19,0,2,2
55004d40e86da19c738b4d42,1,0.77,3,89,0,2,2
550060fec76da11e028b4d52,1,0.92,4,99,28,2,2
55006842180ba0fd498b504a,1,0.85,7,34,54,2,2
55006ea5066ea1dc738b4db1,1,0.88,4,42,3,2,2
55006f4c066ea159748b4b19,1,0.35,4,9,0,2,2
5500783ac56da1e42d8b4600,1,0.27,4,89,0,2,2
55009600140ba0c8018b4d49,1,0.58,4,114,30,2,0
55009bd5c86da18d668b4dea,1,0.27,6,111,32,2,0
55009ed6cb6da1534d8b4868,1,0.35,8,23,87,2,2
5500a07bc46da1f9608b469e,1,0.0,0,209,2,0,0
5500a232ea6da11d088b494b,1,0.46,1,24,16,2,2
5500a3461a0ba08c088b46ba,1,0.27,5,87,56,2,2
5500a351066ea1f88d8b49d8,1,0.5,11,65,16,2,2
5500b6ed1a0ba0f23d8b4722,1,0.19,3,48,23,2,2
5500bca41b0ba049688b4be8,1,0.85,6,75,3,2,2
5500cd20c76da1f65d8b48ef,1,0.92,1,44,3,2,2
5500cea40a6ea19a8f8b456d,1,0.88,4,23,2,2,2
5500d5b61c0ba06b778b4cbd,1,0.73,9,68,66,2,2
55013f7e0b6ea1909f8b4cd1,1,0.54,4,49,90,2,2
550141a5e86da1d6398b4bf3,1,0.04,4,92,0,2,2
55015268c56da1af178b4ead,1,0.42,3,46,0,2,2
55019138c96da154588b4db7,1,0.58,3,177,3,0,0
550193d2ea6da14e558b463b,1,0.81,3,25,0,2,2
55019fb9c56da16e148b4e7c,4,0.62,4,7,19,2,2
5501bc141c0ba068298b4e3e,1,0.88,3,13,0,2,2
5501bfefcb6da1de448b4b56,1,0.31,8,0,0,2,2
5501c3f7150ba0420c8b4656,1,0.46,2,118,0,2,0
5501c906c56da171578b4691,3,0.88,1,111,30,2,0
5501d14c066ea1f6688b4793,1,0.31,3,31,0,2,2
5501d584ea6da1b1178b4e91,1,0.88,4,131,0,2,0
5501d93fe86da11a8c8b49a9,1,0.58,2,358,17,0,3
5501d9b0170ba001378b49b7,1,0.77,3,2,0,2,2
5501da640a6ea1474e8b4c05,1,0.88,2,2,0,2,2
5501df03ea6da13a318b46eb,1,0.58,3,34,16,2,2
5501e358086ea1f46c8b4624,1,0.77,4,119,0,2,0
5501e56b170ba0d1488b4cd8,1,0.85,3,77,3,2,2
5501f5bc1c0ba05e498b4874,1,0.73,3,31,4,2,2
5501fa941c0ba0c74e8b45a7,1,0.15,2,23,0,2,2
5501fc66cb6da1491e8b483d,1,0.88,8,33,22,2,2
5502005c096ea1f7788b4599,2,0.73,1,5,34,2,2
550201b3e86da193308b4ec0,1,0.0,6,357,0,0,3
55020803170ba00f208b476a,1,0.0,1,4,0,2,2
5502189a180ba0c0458b48d5,1,0.77,9,139,35,2,0
55021b99e76da1459c8b4614,1,0.31,4,3,0,2,2
550239fb076ea1c9548b4718,1,0.88,3,18,0,2,2
55026eb1c86da1cc938b496a,1,0.73,9,97,13,2,2
5502ba44180ba086308b4aeb,5,0.62,4,56,23,2,2
5502cb24cb6da1f4298b480d,2,0.6,3,287,74,0,0
5502d88ac56da1c81b8b4d3b,1,0.92,10,47,16,2,2
5502dd2cc76da11b238b49d8,1,0.54,1,25,0,2,2
5502fc9eea6da11f308b4e57,1,0.35,1,19,0,2,2
5503054c0b6ea185218b4a8a,1,0.92,3,55,0,2,2
55031a77c86da1f63c8b4e5e,1,0.5,5,151,0,2,0
55031fce170ba0995a8b4cdb,1,0.69,4,25,41,2,2
55032080160ba01d638b4972,1,0.42,8,21,37,2,2
550326a3c86da189428b4965,1,0.73,1,11,0,2,2
55032734e86da15d3c8b499b,1,0.58,1,24,0,2,2
55032b16160ba0d5778b45ac,1,0.65,3,48,19,2,2
55032b26c96da15e888b4a3f,1,0.31,1,158,39,0,0
550330f3ca6da15f7d8b486b,1,0.54,4,127,35,2,0
55033845180ba053078b46b8,1,0.46,2,4,22,2,2
55033a8ec96da1ea048b4a78,1,0.38,8,129,0,2,0
55033ccc086ea1fe608b48eb,1,0.73,8,139,34,2,0
55033d18076ea1171a8b4a40,1,0.73,5,314,0,0,3
5503480d170ba088188b4e4e,1,0.54,1,61,33,2,2
55034c1dc86da16f528b4ca8,1,0.62,3,32,20,2,2
55036668c46da1657e8b48ad,1,0.69,4,41,0,2,2
550374ab066ea111818b4ad3,1,0.65,11,125,0,2,0
55037c22ea6da15e658b4c21,1,0.81,4,80,15,2,2
5503847ac96da1a38b8b4984,1,0.85,5,116,31,2,0
55038970553fcbaa39928c8f,0,0.0,1,35,12,2,2
5503e2ede86da111248b4d6a,1,0.85,3,64,35,2,2
5503f508140ba07a0d8b4f05,1,0.08,3,135,0,2,0
550414e0066ea1c4188b4a15,1,0.81,3,33,30,2,2
550420f7c56da143318b4a42,2,0.2,3,18,0,2,2
55042256e96da125748b485b,1,0.42,4,91,0,2,2
55042437ea6da106218b4d57,1,0.42,1,41,0,2,2
5504579cc86da1051d8b4829,1,0.54,1,30,0,2,2
550467e1e86da1a35c8b4966,1,0.96,8,25,41,2,2
55046abdc96da1120c8b461a,1,0.0,1,41,0,2,2
55046d36c86da14d268b4883,1,0.27,2,29,75,2,2
550473f3170ba0567d8b45ef,1,0.62,3,162,0,0,0
55047b44c56da172458b4568,2,1.0,4,312,24,0,3
55047e14e96da117678b49f9,1,0.0,1,0,0,2,2
55048410150ba08e0e8b473f,1,0.65,3,199,0,0,0
550486c41b0ba09d098b4bac,1,0.7,4,65,7,2,2
55048aabe56da1546f8b46a9,3,0.19,1,48,80,2,2
55048b6d180ba0b5238b47a9,1,0.15,7,65,14,2,2
55048c4a086ea16c468b4a6a,1,0.73,9,101,82,2,2
55049083150ba02d278b461b,1,0.96,3,38,0,2,2
5504ae3be86da187358b4b6e,1,0.69,5,47,0,2,2
5504b040066ea15a5c8b4941,1,0.0,3,6,17,2,2
5504beaaca6da16c868b4732,1,0.58,4,26,20,2,2
5504d1d6c46da1d5458b47b7,1,1.0,5,6,15,2,2
5504ef65c96da13e488b4b6a,1,0.5,6,82,56,2,2
55050c08170ba0bf6f8b48d0,1,0.0,4,61,0,2,2
55054016170ba031418b487c,1,0.69,8,22,58,2,2
55054a0c180ba0ce4d8b4658,1,0.35,3,1,0,2,2
55054cde0b6ea1f4668b457d,1,0.85,0,10,26,2,2
55055117ca6da1e3168b4d96,1,0.42,3,33,0,2,2
550552cfe66da1a1188b4575,1,0.73,3,95,15,2,2
5505544c160ba019668b4e82,1,0.69,5,88,4,2,2
550556e50b6ea1f6698b4a06,1,0.85,9,121,2,2,0
55055a40e86da1569b8b49b5,1,0.0,2,2,0,2,2
55055a8dca6da120338b456b,1,0.23,4,16,8,2,2
55055e19076ea1bc4e8b4c2e,1,1.0,11,29,0,2,2
55057383160ba0d9208b49fd,1,0.38,3,19,0,2,2
550576e0e86da10d2c8b4b95,4,0.9,3,7,25,2,2
55057826076ea1f15a8b4797,1,0.0,2,45,0,2,2
55057bade86da161368b48d9,1,0.31,9,70,17,2,2
55057bff0a6ea18b878b4cc5,1,0.0,1,21,0,2,2
55057cbac56da1e7588b4edc,1,1.0,2,17,0,2,2
5505820d170ba07d2d8b4a29,1,0.0,7,38,32,2,2
5505828e1c0ba0587e8b4bdc,1,0.92,4,29,0,2,2
550586b5e56da189168b456f,1,0.77,0,127,17,2,0
5505882ec76da10a758b45b6,1,0.0,4,21,0,2,2
55058f87086ea1cf0f8b48de,1,0.54,2,43,0,2,2
5505a3fbea6da1ac138b476b,1,0.38,11,42,0,2,2
5505a827190ba08f698b4cb3,2,0.38,1,17,68,2,2
5505ab7ecc6da1b8778b45a9,1,0.38,1,10,0,2,2
5505b8e5ea6da1bd3e8b49dc,1,0.62,2,14,17,2,2
5505ba48e86da179128b4680,1,0.54,3,108,19,2,0
5505c0e6c76da1f4688b4683,1,0.19,1,140,9,2,0
5505ca0fc86da18a218b46bc,1,0.62,6,255,82,0,0
5505d4fe0a6ea1d51d8b4682,1,0.42,5,69,0,2,2
5505d668076ea1e58f8b4667,1,0.73,2,13,0,2,2
5505da9e190ba065518b4a44,1,0.08,1,70,86,2,2
5505dc46cb6da130438b4769,1,0.88,3,17,0,2,2
5505e139cc6da1b1998b45e7,1,0.85,2,27,70,2,2
5505e237c56da10f0a8b4f24,1,0.54,4,72,0,2,2
5505e5a6170ba0aa7f8b45df,1,0.5,4,62,0,2,2
5505e7031a0ba060468b45a5,1,0.46,5,19,0,2,2
5505e926066ea1c84d8b45ff,1,0.92,6,23,14,2,2
5505ed0c0a6ea133318b46d0,1,0.65,3,61,0,2,2
5505eec3150ba03f0d8b462a,1,0.65,4,134,27,2,0
5505f028e86da1ed878b4720,1,0.8,6,226,28,0,0
5505f1451b0ba076098b4805,1,1.0,8,46,89,2,2
5505f81e0b6ea19b268b4b5f,1,0.27,4,79,0,2,2
5505fb78076ea112098b4c47,1,0.62,1,51,0,2,2
5505fc4b1b0ba0b02c8b45f6,1,0.35,1,65,0,2,2
55060f67066ea1f1658b4a1a,1,0.81,3,64,3,2,2
55069a1ec46da100468b4ee2,1,0.62,4,64,24,2,2
5506a173c76da1bf6a8b4a58,1,0.31,1,28,35,2,2
5506b4cf0a6ea1c67a8b4b88,1,0.58,5,38,0,2,2
5506b992c86da10a8a8b49ab,1,0.35,1,43,0,2,2
5506b9ee1c0ba0b4728b4811,1,0.69,2,18,4,2,2
5506c8e3140ba0b04f8b4a8a,2,0.19,5,118,10,2,0
5506cd6eea6da15a3c8b4bdd,1,0.35,3,28,76,2,2
5506ce131b0ba0426f8b49f4,1,0.23,4,61,47,2,2
5506eb7ae86da15d388b461a,1,0.85,4,62,27,2,2
5506f1e2170ba026658b46fa,1,0.69,10,70,3,2,2
550707210b6ea157908b46ce,1,0.5,3,75,66,2,2
55070d25cb6da11f548b4a46,1,0.54,4,24,42,2,2
55070fdd066ea10f238b467a,1,0.73,8,56,0,2,2
5507172aea6da159168b472e,1,1.0,4,16,74,2,2
55071e3e1c0ba0e69f8b4ce1,1,0.31,1,35,0,2,2
55072792c56da1d44f8b46ab,1,0.62,8,131,2,2,0
55072884160ba000098b4789,1,0.54,4,70,0,2,2
550728f4e76da104558b4636,1,0.77,5,259,47,0,0
55073542c76da11d6a8b4801,1,0.5,2,11,0,2,2
550735960b6ea1250b8b493b,4,0.9,5,51,0,2,2
55073969076ea163938b462a,1,0.3,1,13,0,2,2
55073af6ca6da181618b48e3,1,0.73,4,54,53,2,2
55073f3dc86da163328b484d,1,0.58,1,31,0,2,2
55075664c96da1ea228b4acb,1,0.73,3,8,3,2,2
550759b4c86da162458b472a,1,0.96,4,102,86,2,2
55075d49c86da196468b4830,1,0.85,5,60,0,2,2
5507720ac96da1a4528b4ae2,1,0.65,3,87,0,2,2
5507763cc76da1ab6e8b492c,1,0.42,2,83,0,2,2
5507970e140ba0b9458b45d3,1,0.0,4,0,0,2,2
5507e7fcc96da1205d8b458f,3,0.92,1,6,21,2,2
55081857cb6da1983a8b46da,1,0.54,6,31,0,2,2
55081b9acb6da1923a8b4e43,1,0.65,2,0,70,2,2
5508204e066ea1ed918b516b,1,0.92,5,14,30,2,2
55082764ca6da11b998b48e7,1,0.92,10,30,47,2,2
550833d7086ea128968b4a77,1,0.92,9,86,42,2,2
550841d9c76da1c71e8b496f,1,0.96,11,46,56,2,2
55084843cb6da168898b479d,1,0.5,1,20,0,2,2
5508538c076ea143628b45be,1,0.65,5,116,52,2,0
55086bd9076ea1e76a8b4850,1,0.27,5,31,0,2,2
5508709bc86da1eb0e8b46cb,1,0.5,2,38,11,2,2
550879ddcb6da1da478b481e,1,0.35,1,47,0,2,2
55087fc1c66da1f23a8b4786,1,0.38,5,80,0,2,2
55088a7a076ea1f97d8b4898,1,0.27,3,29,3,2,2
55088e9a086ea172278b4ac6,1,0.35,2,28,89,2,2
55088f83140ba0fa568b492d,1,0.81,4,25,0,2,2
550892b0c76da10d378b4b4a,1,0.46,11,129,2,2,0
55089415086ea1402f8b47c9,1,0.62,4,135,32,2,0
550895f60b6ea148078b4747,1,0.5,4,173,38,0,0
5508a12b140ba051078b463f,1,0.46,6,82,12,2,2
5508ada1c46da1bd658b4852,4,0.62,7,140,35,2,0
5508b2da086ea10a458b46b0,1,0.81,4,41,28,2,2
5508b338096ea169508b4608,3,0.88,3,19,0,2,2
5508cb43c46da118168b48d0,1,0.0,3,159,0,0,0
5508d018086ea18e4d8b4b1b,1,0.77,2,103,52,2,2
5508ee0d150ba01a588b4c83,1,0.0,1,18,0,2,2
550920c1c86da1635f8b45f9,1,0.54,3,38,0,2,2
5509327cca6da181898b46c4,1,0.58,6,56,0,2,2
550934d1ea6da126838b45e2,1,1.0,2,46,0,2,2
55095cfb160ba0b1788b4b67,1,0.19,3,78,4,2,2
55095ef21b0ba055398b49ee,1,0.62,2,80,24,2,2
5509611ac86da1a4758b477a,1,0.38,5,50,2,2,2
55097205c86da1097c8b4785,1,0.0,5,56,0,2,2
5509764ac66da1ab1f8b4b66,1,0.19,0,6,21,2,2
55097fefcb6da1360c8b503d,1,1.0,7,16,18,2,2
550982d1076ea144428b46b3,1,0.8,4,30,0,2,2
55098f82e86da16e388b4aca,1,0.77,2,16,27,2,2
55099705c66da1642b8b4dc2,1,0.0,1,0,0,2,2
55099cca1b0ba023168b4b14,1,0.85,2,21,74,2,2
55099e24c76da1675c8b5050,1,0.81,7,33,68,2,2
55099e9b1b0ba0cf178b4df1,1,0.46,1,1,0,2,2
5509ab8e180ba09d448b4a57,1,0.69,4,33,9,2,2
5509b8a6086ea1ba9b8b476f,1,0.0,1,5,0,2,2
5509ba310a6ea18c7f8b4845,1,0.27,2,26,3,2,2
5509c071190ba05a528b483a,1,0.81,4,2,0,2,2
5509ca181c0ba000848b4c18,3,0.54,2,12,0,2,2
5509cf28ca6da1063d8b45c6,1,0.5,6,31,27,2,2
5509cffd190ba00e648b4e61,1,0.27,5,189,0,0,0
5509d017190ba0956e8b4721,1,0.81,8,55,3,2,2
5509dd62ea6da1b14b8b4729,1,0.96,4,90,0,2,2
5509ddb5e86da1191a8b474c,1,0.62,1,129,32,2,0
5509e116c46da1c63d8b462b,1,0.5,10,9,40,2,2
5509f804150ba00a418b4b24,1,0.73,1,4,48,2,2
550a2e02c86da1df2e8b4660,1,0.0,2,33,0,2,2
550a514b0a6ea131228b4621,1,0.85,4,35,26,2,2
550a77a5e86da1146d8b4bc5,1,0.46,4,28,0,2,2
550a7b8e086ea1124d8b4c73,1,0.65,2,21,0,2,2
550a8384cc6da1d42d8b45e3,1,0.58,11,15,82,2,2
550a98f80a6ea1553f8b487d,1,0.73,4,40,0,2,2
550abb170a6ea13f4b8b4864,1,0.0,2,0,0,2,2
550ae2a3e96da15b588b48da,1,0.42,4,40,54,2,2
550af369150ba0df1e8b4df3,1,0.69,4,21,12,2,2
550af5c5ca6da14e3c8b468a,1,0.58,2,9,0,2,2
550afe8fe96da1eb878b49ef,1,0.27,5,69,11,2,2
550b08eb150ba0b7288b459a,1,0.27,1,72,0,2,2
550b0cd7c76da184328b49bd,1,0.73,3,26,0,2,2
550b0d131b0ba01c678b4bc8,1,1.0,6,374,50,0,3
550b1b25c66da197468b48b0,1,0.96,2,0,32,2,2
550b1d16e96da104138b4ecd,1,0.42,3,124,43,2,0
550b26bfc66da161498b4d4a,1,0.0,0,0,0,2,2
550b2b46c76da1da608b4d7b,1,0.62,5,44,0,2,2
550b2be01a0ba0320c8b47cc,1,0.0,1,20,0,2,2
550b2f7f190ba045278b487c,1,0.69,3,39,60,2,2
550b32f3c56da19a748b479b,1,0.81,3,84,61,2,2
550b3748170ba014368b478c,1,0.35,6,33,38,2,2
550b3a65160ba03b3f8b45aa,3,0.77,3,43,40,2,2
550b40311b0ba06a428b4c4d,1,1.0,3,114,62,2,0
550b40b4190ba0ff358b490e,2,0.92,3,55,67,2,2
550b4aa7cb6da144818b4b0e,1,0.73,3,56,0,2,2
550b4f81170ba065448b46e9,1,0.38,1,30,51,2,2
550b53f5ea6da19a378b47b9,1,0.88,3,32,0,2,2
550b56c1160ba0034b8b4806,1,0.0,4,145,0,2,0
550b5733c66da192668b48d0,1,0.77,7,62,3,2,2
550b5929086ea15e0f8b4cf4,1,0.81,1,65,0,2,2
550b595e0b6ea105858b4931,1,0.42,2,34,12,2,2
550b6ce6c56da1dd608b46d7,2,0.85,3,24,29,2,2
550bd49fc66da1c4118b4672,1,0.5,4,20,0,2,2
550be96c160ba0d57c8b4d49,1,0.96,0,463,82,0,3
550bee2c066ea13f428b4b42,1,0.81,5,90,72,2,2
550c03ce140ba09e5e8b4c32,1,0.5,7,70,2,2,2
550c1261cc6da1eb3d8b45a9,1,0.0,1,32,0,2,2
550c18fdcb6da1d57c8b48cb,1,0.04,0,0,0,2,2
550c2174180ba009058b4bb0,1,0.81,6,22,20,2,2
550c30ee076ea159118b4cd4,1,0.77,4,42,42,2,2
550c3329140ba0ca258b5011,1,0.15,1,1,0,2,2
550c40e8c76da16e1d8b4fbb,1,0.92,1,0,0,2,2
550c4b66e56da13c7d8b4578,1,0.5,1,3,0,2,2
550c51bdca6da175838b4b3f,1,0.62,2,170,3,0,0
550c536d1a0ba0f8018b47bf,1,0.81,4,149,24,2,0
550c54aac66da115408b4c06,1,0.5,5,67,24,2,2
550c5db8cd6da1ac948b45af,4,0.65,4,8,20,2,2
550c6290c96da1341f8b4777,1,0.19,2,185,3,0,0
550c6315ea6da1be948b4596,1,0.23,1,15,0,2,2
550c66551a0ba01a0a8b4d05,1,0.77,3,37,0,2,2
550c66e3c76da178608b4b47,1,0.23,3,30,0,2,2
550c7152e86da1697b8b4ea3,1,0.77,4,10,22,2,2
550c727f170ba0eb2f8b4bef,1,0.38,2,40,18,2,2
550c72fc180ba0d5288b4add,1,0.4,1,58,0,2,2
550c7643c86da154798b458f,1,0.19,3,66,6,2,2
550c7ba11a0ba04a168b46a4,1,0.81,1,5,0,2,2
550c7e1f150ba0b63d8b46a9,1,0.62,3,40,2,2,2
550c898f1c0ba071678b478a,1,0.5,1,23,31,2,2
550c9589c66da1625e8b4fe3,1,0.38,3,10,0,2,2
550c9b3f0a6ea12c6d8b4d11,1,0.73,5,78,41,2,2
550c9b6ccc6da1308d8b4567,1,0.96,1,55,26,2,2
550ca00de66da1ce558b458b,2,0.35,1,41,87,2,2
550ca2a0076ea17b448b4b90,1,0.35,2,124,0,2,0
550ca950170ba035468b4e4b,1,0.5,3,223,0,0,0
550caf89c56da1725b8b4783,1,0.0,1,11,0,2,2
550cb20ce86da1f9468b49e6,2,1.0,6,63,25,2,2
550cb451e96da18d2f8b4638,1,0.5,4,96,0,2,2
550cc149c56da15f718b4af5,1,0.0,1,15,0,2,2
550d09220b6ea142828b4e2b,1,0.0,4,121,21,2,0
550d2768c46da1086f8b4b71,1,0.27,5,158,22,0,0
550d294fc86da19a188b4b24,1,0.0,4,46,2,2,2
550d3314c46da1b6018b4bcb,1,0.88,6,32,0,2,2
550d3aaa0b6ea121948b4a2b,1,0.35,3,21,2,2,2
550d4022150ba085048b456f,1,0.77,2,27,0,2,2
550d433f1b0ba01a6d8b46f5,1,0.62,3,56,21,2,2
550d5d42ca6da1c74b8b4ea2,1,0.0,1,49,0,2,2
550d604e066ea1c8328b46d7,1,0.62,1,19,69,2,2
550d6b17c76da177758b4e18,1,0.42,2,22,0,2,2
550d717cea6da134548b4f2a,1,0.31,5,28,27,2,2
550d80ce066ea1b53e8b4af2,1,0.85,10,26,36,2,2
550d830f180ba0cb0f8b4c64,1,0.85,3,13,0,2,2
550d86bae96da1502d8b49d7,1,0.46,5,20,0,2,2
550d86cd076ea175958b4e4c,1,0.92,5,53,71,2,2
550d8aa5150ba0d0208b4b73,1,0.88,0,10,22,2,2
550d9c3b066ea1db478b4b3c,1,0.08,11,152,18,2,0
550d9da2ea6da157978b4d51,1,0.65,3,9,19,2,2
550daa88170ba019258b493b,1,0.92,5,21,16,2,2
550daef0e56da1e1348b4652,1,0.58,2,49,82,2,2
550daf9b066ea1174f8b4e18,1,0.46,1,26,0,2,2
550db077c76da15d668b4d73,2,0.46,6,109,0,2,0
550db674170ba073278b4e95,1,0.69,9,22,2,2,2
550dbe3cc56da121758b49e0,1,0.54,1,51,0,2,2
550dc9d8170ba0f5318b46eb,1,0.19,2,24,0,2,2
550dcc2d160ba05e388b4b13,1,0.23,3,47,69,2,2
550dd216e86da157258b46d7,1,0.54,7,66,2,2,2
550dd3b1066ea1245f8b4a89,1,0.92,5,15,0,2,2
550de15c160ba086428b46d8,1,0.42,2,32,0,2,2
550de1fe0a6ea11e488b4a05,1,0.58,4,63,0,2,2
550de311096ea1d3018b468d,1,0.58,4,36,73,2,2
550de4bec56da145348b4cc3,1,0.96,1,17,0,2,2
550de5630a6ea1654a8b46be,1,0.27,6,63,0,2,2
550def15096ea1c9068b4655,1,0.27,1,8,74,2,2
550df021160ba0c2468b4e12,1,0.92,5,51,2,2,2
550e0aae066ea144778b46e2,1,0.27,3,11,18,2,2
550e0fcb150ba034568b4aba,1,0.62,7,133,56,2,0
550e203a0b6ea110538b4a8c,1,0.77,2,39,0,2,2
550e373d1c0ba0be6b8b4890,1,0.31,8,142,85,2,0
550e720dc66da1bb118b4ce2,1,0.0,1,5,18,2,2
550e7a22160ba0167d8b490f,1,0.81,5,50,90,2,2
550e7acdc66da194178b4caa,1,0.96,9,60,63,2,2
550e7aee1c0ba079868b4dc7,1,0.88,10,130,82,2,0
550e8e2c180ba0c8798b45ef,1,0.69,3,75,0,2,2
550e8fe7c46da1f0368b4974,1,0.38,1,20,0,2,2
550e9b431a0ba0d7658b463a,1,1.0,9,109,2,2,0
550ea7fc190ba03a048b47de,1,0.31,9,76,0,2,2
550eb183cb6da1e7398b4c39,1,0.85,2,14,35,2,2
550eb4521b0ba0913c8b4d14,1,1.0,2,34,0,2,2
550eb8d01a0ba073718b4818,1,0.77,2,106,14,2,2
550ebc06160ba04b188b4ccf,1,0.58,3,12,56,2,2
550ebe5e1b0ba0a54e8b48a5,1,0.31,4,148,12,2,0
550ec0aa1b0ba099528b48c7,1,0.31,1,70,10,2,2
550ec4e2ea6da1fa928b470a,1,0.85,4,88,50,2,2
550ec52c180ba07a108b49f6,1,0.77,3,12,0,2,2
550ecdc2c56da12f2f8b4a2a,1,0.62,5,36,22,2,2
550ed29ee96da1f3628b477f,1,0.77,1,35,0,2,2
550edb9ac86da1322c8b49d6,1,1.0,6,60,44,2,2
550ede6ee96da144848b45c7,1,0.73,4,10,31,2,2
550ee69fcc6da194558b4682,1,0.88,3,37,0,2,2
550ee944ea6da1c3478b4803,1,0.5,2,16,0,2,2
550eea25086ea1d5368b4a33,1,0.54,1,60,28,2,2
550eef1f0a6ea1e81b8b4cfa,1,0.58,4,53,20,2,2
550ef00f190ba07c2c8b463a,1,0.65,1,16,0,2,2
550ef2ecc76da1060f8b48ad,1,0.5,1,34,2,2,2
550ef3370b6ea1af118b4870,1,0.65,5,121,0,2,0
550efc02150ba0af3e8b4ca7,1,0.5,4,125,7,2,0
550efc72c76da11d1c8b4cd1,1,0.0,1,20,0,2,2
550efd01160ba0233d8b4d66,1,0.92,7,61,22,2,2
550efef9170ba0d9378b4ab2,1,0.38,3,126,0,2,0
550eff40180ba00c338b45f1,1,0.62,2,49,0,2,2
550effebea6da1696b8b465c,1,0.85,7,53,0,2,2
550f0106e96da161248b4858,1,0.35,3,32,0,2,2
550f0c92cb6da127528b4583,1,0.23,3,19,0,2,2
550f11ffca6da1a10a8b4570,1,0.0,6,26,0,2,2
550f1412cc6da1297d8b462c,1,0.92,2,0,0,2,2
550f19f6c56da1a84b8b4974,1,0.73,4,31,0,2,2
550f1a84e56da1077a8b459c,1,0.46,3,38,3,2,2
550f1e25ca6da123438b45ba,1,0.5,4,142,0,2,0
550f2040c96da142678b4662,1,0.88,2,21,0,2,2
550f21370b6ea10f388b4732,1,0.92,6,64,36,2,2
550f226b1a0ba0b3398b4910,1,0.92,4,15,72,2,2
550f2a72150ba0b7658b49c4,1,0.73,2,18,0,2,2
550f2b2c1a0ba0a0418b486c,1,0.92,4,181,19,0,0
550f2c88c86da1696f8b49a6,1,0.62,3,33,10,2,2
550f30e8c66da1ae028b4c90,1,0.7,0,86,49,2,2
550f395d160ba0df6f8b4c04,1,0.42,3,6,0,2,2
550f3c4c1a0ba04b4e8b4723,1,0.5,2,83,34,2,2
